27/12/2023,TICKETS 101104750 NOTTINGHAM VIS,-24.75
27/12/2023,TFL CYCLE HIRE BRUSHFIELD ST ))),-3.30
27/12/2023,CREAM LONDON ))),-12.00
27/12/2023,PAULY V Fireworks BP,10.00
27/12/2023,VIRGIN MEDIA PYMTS DD,-30.00
27/12/2023,PURE GYM LTD DD,-38.99
22/12/2023,AMZNMktplace amazon.co.uk VIS,-43.99
21/12/2023,TFL TRAVEL CH TFL.GOV.UK/CP ))),-1.75
21/12/2023,TESCO STORES 6319 BOROUGH ))),-1.14
21/12/2023,UNIQLO 311 Oxford London ))),-70.00
21/12/2023,HMV OXFORD STREET LONDON ))),-7.00
21/12/2023,LUL TICKET MACHINE ELEPHANT & CA VIS,-30.00
21/12/2023,MERLIN ENTERTAINME /PAYER ACC/5015383 CR,"1,635.04"
21/12/2023,H3G DD,-19.45
20/12/2023,SAINSBURYS S/MKTS ELEPHANT & CA ))),-4.65
20/12/2023,LA FAMA LONDON ))),-5.80
20/12/2023,LEVA R W Rent BP,160.00
19/12/2023,MCDONALDS LAMBETH ))),-5.17
19/12/2023,TFL TRAVEL CH TFL.GOV.UK/CP ))),-1.75
18/12/2023,TFL TRAVEL CH TFL.GOV.UK/CP ))),-1.90
18/12/2023,TFL TRAVEL CH TFL.GOV.UK/CP ))),-2.10
18/12/2023,TFL TRAVEL CH TFL.GOV.UK/CP ))),-8.10
15/12/2023,CAROUSEL BARS PORTSMOUTH ))),-26.30
15/12/2023,Wok To Walk Baker London ))),-9.90
14/12/2023,TFL TRAVEL CH TFL.GOV.UK/CP ))),-3.50
14/12/2023,SAINSBURYS S/MKTS ELEPHANT & CA ))),-50.03
13/12/2023,Non-Sterling Transaction Fee DR,-0.08
13/12/2023,INT'L 0034823537 ACQU.DISTRIB.AUTOM SERIATE EUR 3.50 @ 1.1627  Visa Rate ))),-3.01
13/12/2023,Non-Sterling Transaction Fee DR,-0.04
13/12/2023,INT'L 0034823536 ACQU.DISTRIB.AUTOM SERIATE EUR 1.80 @ 1.1612  Visa Rate ))),-1.55
13/12/2023,ZULEIKA JANE CARTE 5 Bath terrace BP,-950.00
13/12/2023,trainline +443332022222 VIS,-12.00
12/12/2023,Non-Sterling Transaction Fee DR,-0.14
12/12/2023,INT'L 0027185488 IL GLICINE PASTURO EUR 6.30 @ 1.1645  Visa Rate ))),-5.41
12/12/2023,Non-Sterling Transaction Fee DR,-0.09
12/12/2023,INT'L 0027185487 IL GLICINE PASTURO EUR 4.00 @ 1.1627  Visa Rate ))),-3.44
11/12/2023,INT'L 0012137582 LEGO System A/S Billund VIS,-101.99
11/12/2023,Non-Sterling Transaction Fee DR,-0.27
11/12/2023,INT'L 0019387861 BURGER KING LECCO EUR 11.50 @ 1.1639  Visa Rate ))),-9.88
11/12/2023,Non-Sterling Transaction Fee DR,-0.36
11/12/2023,INT'L 0012137584 MAMMOLIVA MILANO EUR 15.50 @ 1.1645  Visa Rate ))),-13.31
11/12/2023,Non-Sterling Transaction Fee DR,-0.24
11/12/2023,INT'L 0012137583 SIMI DI CARPANI AL GERA LARIO EUR 10.20 @ 1.1643  Visa Rate ))),-8.76
11/12/2023,LB SOUTHWARK SOUTHWARKLEIS VIS,-21.69
11/12/2023,THAMES WATER DD,-32.73
08/12/2023,trainline +443332022222 VIS,-8.70
07/12/2023,INT'L 0086913887 LEGO System A/S Billund VIS,-34.76
07/12/2023,TFL TRAVEL CH TFL.GOV.UK/CP ))),-8.10
07/12/2023,CO-OP GROUP FOOD MARYLEBONE ))),-1.90
07/12/2023,Brompton Cross London SW ))),-18.30
07/12/2023,TFL TRAVEL CH TFL.GOV.UK/CP ))),-5.60
07/12/2023,NATASHA PUTTICK CHASE CR,96.00
06/12/2023,INT'L 0079005185 LEGO System A/S Billund VIS,-215.96
06/12/2023,SELECT AND SAVE LONDON ))),-5.99
06/12/2023,PAULY V Lego BP,27.00
05/12/2023,UBER   *TRIP HELP.UBER.COM VIS,-7.03
04/12/2023,LEVA R W Lego BP,129.00
04/12/2023,AMZNMktplace amazon.co.uk VIS,-22.57
04/12/2023,MCDONALDS655 LONDON ))),-6.48
04/12/2023,SAINSBURYS S/MKTS LONDON  NW6 ))),-9.75
04/12/2023,TFL TRAVEL CH TFL.GOV.UK/CP ))),-6.70
04/12/2023,E1 London ))),-3.50
04/12/2023,TFL TRAVEL CH TFL.GOV.UK/CP ))),-5.40
04/12/2023,Bar Restaurant El London ))),-13.00
04/12/2023,TFL TRAVEL CH TFL.GOV.UK/CP ))),-2.80
04/12/2023,SAINSBURYS S/MKTS LONDON - QUEE ))),-13.95
04/12/2023,SAINSBURYS S/MKTS ELEPHANT & CA ))),-18.00
01/12/2023,DELIVEROO LONDON VIS,-21.96
01/12/2023,TFL TRAVEL CH TFL.GOV.UK/CP ))),-5.50
30/11/2023,WIZZ AIR    HEFN7C WIZZAIR.COM/# VIS,-38.98
29/11/2023,TFL TRAVEL CH TFL.GOV.UK/CP ))),-8.10
29/11/2023,TFL TRAVEL CH TFL.GOV.UK/CP ))),-6.20
27/11/2023,FULLER SMITH & TUR LONDON VIS,-11.60
27/11/2023,J D WETHERSPOON PL WATFORD VIS,-14.93
27/11/2023,trainline +443332022222 VIS,-15.90
27/11/2023,trainline +443332022222 VIS,-18.50
27/11/2023,AMZNMktplace amazon.co.uk VIS,-10.36
27/11/2023,MCDONALDS OXFORD ))),-6.27
27/11/2023,MCDONALDS OXFORD ))),-1.29
27/11/2023,Windmill Venue and Burford ))),-31.20
27/11/2023,TFL TRAVEL CH TFL.GOV.UK/CP ))),-2.70
27/11/2023,SPARROW FOOD AND W LONDON ))),-6.25
27/11/2023,TFL TRAVEL CH TFL.GOV.UK/CP ))),-3.50
27/11/2023,SAINSBURYS S/MKTS ELEPHANT & CA ))),-23.05
27/11/2023,OXFORD BUS COMPANY OXFORD ))),-2.00
27/11/2023,OXFORD BUS COMPANY OXFORD ))),-2.00
27/11/2023,ALDI 77 775 OXFORD ))),-10.59
27/11/2023,Uni Food & Wine Oxford ))),-10.00
27/11/2023,THE WHEATSHEAF OXFORD ))),-2.30
27/11/2023,VIRGIN MEDIA PYMTS DD,-30.00
27/11/2023,PURE GYM LTD DD,-38.99
24/11/2023,TFL TRAVEL CH TFL.GOV.UK/CP ))),-3.50
24/11/2023,The Rum Kitchen London ))),-36.25
24/11/2023,MERLIN ENTERTAINME /PAYER ACC/5014694 CR,"1,635.24"
23/11/2023,Amazon.co.uk*HI89W AMAZON.CO.UK VIS,-4.00
23/11/2023,BLUE MOON SUPERMAR LONDON ))),-6.43
22/11/2023,MADAME TUSSAUD DORSET ))),-0.80
22/11/2023,TFL TRAVEL CH TFL.GOV.UK/CP ))),-5.50
22/11/2023,Elephant and Castl London ))),-11.30
22/11/2023,TESCO STORES MARYLEBONE ))),-3.40
21/11/2023,DICE.FM LONDON VIS,-5.50
21/11/2023,SAINSBURYS S/MKTS ELEPHANT & CA ))),-9.35
21/11/2023,H3G DD,-27.47
20/11/2023,TFL TRAVEL CH TFL.GOV.UK/CP ))),-10.15
20/11/2023,VAUXWALL EAST LONDON ))),-2.25
20/11/2023,SQ *BLANK STREET U London ))),-2.60
20/11/2023,TFL TRAVEL CH TFL.GOV.UK/CP ))),-4.60
20/11/2023,ZARA WHITE CITY LONDON ))),-35.99
20/11/2023,H & M LONDON W12 ))),-33.98
20/11/2023,SAINSBURYS S/MKTS LONDON  NW6 ))),-5.90
20/11/2023,ZETTLE_*TRETHOWAN SOMERSET ))),-8.39
20/11/2023,KOKOMO JEWELLERY LONDON ))),-43.00
20/11/2023,GUJARATI RASOI LONDON SE1 ))),-8.50
20/11/2023,TFL TRAVEL CH TFL.GOV.UK/CP ))),-7.35
15/11/2023,DELIVEROO LONDON VIS,-27.07
15/11/2023,TFL TRAVEL CH TFL.GOV.UK/CP ))),-6.20
14/11/2023,SAINSBURYS S/MKTS ELEPHANT & CA ))),-3.25
14/11/2023,ZULEIKA JANE CARTE 5 Bath terrace BP,-950.00
13/11/2023,SAINSBURYS S/MKTS ELEPHANT & CA ))),-8.60
13/11/2023,SELECT AND SAVE LONDON ))),-5.99
13/11/2023,SQ *DRUMSHEDS London ))),-6.30
13/11/2023,TFL TRAVEL CH TFL.GOV.UK/CP ))),-11.05
13/11/2023,MANOR KEBAB Essex ))),-11.00
13/11/2023,TFL TRAVEL CH TFL.GOV.UK/CP ))),-4.55
13/11/2023,SAINSBURYS S/MKTS ELEPHANT & CA ))),-14.82
13/11/2023,CHICKEN COTTAGE 06 LONDON ))),-8.00
13/11/2023,AMZNMktplace amazon.co.uk VIS,55.82
13/11/2023,TFL TRAVEL CH TFL.GOV.UK/CP ))),-2.80
10/11/2023,TFL TRAVEL CH TFL.GOV.UK/CP ))),-5.60
10/11/2023,TESCO STORES MARYLEBONE ))),-3.40
09/11/2023,Amazon.co.uk*HB0LN AMAZON.CO.UK VIS,-45.00
09/11/2023,TFL TRAVEL CH TFL.GOV.UK/CP ))),-1.75
09/11/2023,THAMES WATER DD,-32.73
08/11/2023,HONEST BURGERS BOR LONDON ))),-14.00
08/11/2023,TFL TRAVEL CH TFL.GOV.UK/CP ))),-2.80
08/11/2023,Gelateria 3Bis London ))),-4.90
08/11/2023,NYX*PGGroup London ))),-0.80
08/11/2023,TFL TRAVEL CH TFL.GOV.UK/CP ))),-2.80
08/11/2023,TFL CYCLE HIRE HARPER ROAD ))),-1.65
07/11/2023,TFL TRAVEL CH TFL.GOV.UK/CP ))),-1.75
07/11/2023,SAINSBURYS S/MKTS ELEPHANT & CA ))),-31.10
07/11/2023,VAUXWALL EAST LONDON ))),-14.40
06/11/2023,trainline +443332022222 VIS,-6.90
06/11/2023,trainline +443332022222 VIS,-6.90
06/11/2023,DRAYTON MANOR RESO TAMWORTH ))),-15.60
06/11/2023,URBAN EXPRESS 1131 LONDON ))),-3.68
06/11/2023,WELCOME B/WAITROSE NEWPORT PAGNE ))),-4.00
06/11/2023,TFL TRAVEL CH TFL.GOV.UK/CP ))),-5.25
06/11/2023,SAINSBURYS S MKTS MARE STREET ))),-2.00
06/11/2023,Netil 360 London ))),-6.00
06/11/2023,THE FIVE POINTS BR LONDON ))),-6.50
06/11/2023,SAINSBURYS S/MRKTS ST ALBANS ))),-12.70
06/11/2023,TFL CYCLE HIRE SHOREDITCH HI ))),-3.30
06/11/2023,DRAYTON MANOR RESO TAMWORTH ))),-4.25
06/11/2023,NYA*HB Leisure Lim 01492870700 ))),-3.00
06/11/2023,SAINSBURYS S MKTS MARE STREET ))),-2.20
06/11/2023,BEST KEBAB LONDON ))),-8.50
06/11/2023,TFL CYCLE HIRE DICKENS SQUAR VIS,-1.65
06/11/2023,TFL CYCLE HIRE CALL CENTRE VIS,1.65
06/11/2023,SAINSBURYS S/MKTS ELEPHANT & CA ))),-6.00
06/11/2023,KOI Ramen Bar (Ele London VIS,-10.00
04/11/2023,Ruben Wantling Dins BP,-8.00
03/11/2023,TFL TRAVEL CH TFL.GOV.UK/CP ))),-1.90
03/11/2023,Elephant and Castl London ))),-18.25
03/11/2023,TFL TRAVEL CH TFL.GOV.UK/CP ))),-3.50
03/11/2023,TFL TRAVEL CH TFL.GOV.UK/CP ))),-1.75
03/11/2023,THE RITZY LONDON  SW2 ))),-5.75
03/11/2023,PICTUREHOUSE LONDON VIS,-29.70
02/11/2023,SAINSBURYS S/MKTS WATERLOO ROAD ))),-2.00
02/11/2023,KFC LONDON WATERL ))),-10.99
02/11/2023,TFL TRAVEL CH TFL.GOV.UK/CP ))),-7.35
01/11/2023,SAINSBURYS S/MKTS ELEPHANT & CA ))),-20.00
01/11/2023,TESCO STORES MARYLEBONE ))),-4.40
01/11/2023,Ruben Wantling Maccers BP,-6.67
31/10/2023,TFL TRAVEL CH TFL.GOV.UK/CP ))),-3.40
31/10/2023,Miko's London ))),-12.00
31/10/2023,TFL TRAVEL CH TFL.GOV.UK/CP ))),-2.80
30/10/2023,UBER   *TRIP HELP.UBER.COM VIS,-31.40
30/10/2023,trainline +443332022222 VIS,-6.75
30/10/2023,trainline +443332022222 VIS,-10.30
30/10/2023,SAINSBURYS S MKTS SOUTHWARK GRE ))),-4.00
30/10/2023,TFL TRAVEL CH TFL.GOV.UK/CP ))),-9.30
30/10/2023,TESCO STORES 4436 KILBURN ))),-1.90
30/10/2023,TFL TRAVEL CH TFL.GOV.UK/CP ))),-3.00
30/10/2023,ARAMARK THORPE PK CHERTSEY ))),-2.75
30/10/2023,CAFE RITAZZA LONDON ))),-4.20
30/10/2023,KFC - THORPE PARK STAINES ))),-10.29
30/10/2023,SAINSBURYS S MKTS SOUTHWARK GRE ))),-6.00
30/10/2023,THAMES WATER FIRST PAYMENT DD,-32.76
27/10/2023,SAINSBURYS S/MKTS ELEPHANT & CA ))),-25.42
27/10/2023,PURE GYM LTD DD,-38.99
27/10/2023,VIRGIN MEDIA PYMTS FIRST PAYMENT DD,-60.00
26/10/2023,TFL TRAVEL CH TFL.GOV.UK/CP ))),-8.10
26/10/2023,CO-OP GROUP FOOD MARYLEBONE ))),-1.20
26/10/2023,ZETTLE_*CASTLE CLI LONDON ))),-3.00
26/10/2023,CASTLE CLIMBING LONDON ))),-16.50
25/10/2023,TFL TRAVEL CH TFL.GOV.UK/CP ))),-5.50
25/10/2023,SELECT AND SAVE LONDON ))),-5.99
25/10/2023,TFL CYCLE HIRE DICKENS SQUAR ))),-1.65
25/10/2023,TFL CYCLE HIRE GRANT ROAD CE ))),-1.65
25/10/2023,NEWS AND GIFTS LONDON ))),-6.99
25/10/2023,TFL CYCLE HIRE CALL CENTRE VIS,1.65
25/10/2023,MERLIN ENTERTAINME /PAYER ACC/5013966 CR,"1,635.04"
24/10/2023,SAINSBURYS S/MKTS ELEPHANT & CA ))),-46.12
23/10/2023,TFL TRAVEL CH TFL.GOV.UK/CP ))),-5.60
23/10/2023,VAUXWALL WEST VAUXWALL WEST ))),-3.80
23/10/2023,ELEPHANT BARBERS LONDON ))),-22.00
23/10/2023,TFL TRAVEL CH TFL.GOV.UK/CP ))),-8.10
23/10/2023,MERCATO METROPOLIT LONDON ))),-5.90
23/10/2023,MERCATO METROPOLIT LONDON ))),-10.50
23/10/2023,MR BOMBAY LONDON ))),-10.00
23/10/2023,TFL TRAVEL CH TFL.GOV.UK/CP ))),-1.75
23/10/2023,SCOUT VINTAGE LONDON ))),-65.00
23/10/2023,TFL TRAVEL CH TFL.GOV.UK/CP ))),-2.80
23/10/2023,TFL TRAVEL CH TFL.GOV.UK/CP ))),-5.50
23/10/2023,TFL TRAVEL CH TFL.GOV.UK/CP ))),-2.70
23/10/2023,SAINSBURYS S/MKTS ELEPHANT & CA ))),-6.00
23/10/2023,H3G DD,-26.06
20/10/2023,MADAME TUSSAUD DORSET ))),-0.80
20/10/2023,TESCO STORES MARYLEBONE ))),-4.40
20/10/2023,GENERATOR HOSTEL L LONDON ))),-5.50
20/10/2023,GENERATOR HOSTEL L LONDON ))),-13.00
19/10/2023,TFL TRAVEL CH TFL.GOV.UK/CP ))),-2.80
19/10/2023,TESCO STORES MARYLEBONE ))),-4.40
19/10/2023,TFL TRAVEL CH TFL.GOV.UK/CP ))),-2.80
18/10/2023,EAT TOKYO SOHO London ))),-30.00
18/10/2023,TFL TRAVEL CH TFL.GOV.UK/CP ))),-1.75
17/10/2023,Non-Sterling Transaction Fee DR,-0.42
17/10/2023,INT'L 0099986162 RISTORANTE IZAKAYA MILANO EUR 17.90 @ 1.1540  Visa Rate ))),-15.51
17/10/2023,Non-Sterling Transaction Fee DR,-0.04
17/10/2023,INT'L 0099986161 DUFRITAL 119 MXP T FERNO EUR 1.80 @ 1.1538  Visa Rate ))),-1.56
17/10/2023,trainline +443332022222 VIS,-8.70
16/10/2023,Non-Sterling Transaction Fee DR,-0.12
16/10/2023,INT'L 0078490622 VOI IT MILANO     RM EUR 5.18 @ 1.1562  Visa Rate VIS,-4.48
16/10/2023,Non-Sterling Transaction Fee DR,-0.14
16/10/2023,INT'L 0093170477 SIMI DI CARPANI AL GERA LARIO EUR 6.00 @ 1.1538  Visa Rate ))),-5.20
16/10/2023,Non-Sterling Transaction Fee DR,-0.03
16/10/2023,INT'L 0086534823 FRAT.BIFOLCO DI BI BELLAGIO EUR 1.50 @ 1.1538  Visa Rate ))),-1.30
16/10/2023,Non-Sterling Transaction Fee DR,-0.28
16/10/2023,INT'L 0086534822 EXCELSIOR SPLENDID BELLAGIO EUR 12.00 @ 1.1538  Visa Rate ))),-10.40
16/10/2023,Non-Sterling Transaction Fee DR,-0.02
16/10/2023,INT'L 0078490624 2 COMO EUR 1.00 @ 1.1494  Visa Rate ))),-0.87
16/10/2023,Non-Sterling Transaction Fee DR,-0.30
16/10/2023,INT'L 0078490623 TAP&GO MALPENSA T1 FERNO EUR 13.00 @ 1.1555  Visa Rate ))),-11.25
16/10/2023,Non-Sterling Transaction Fee DR,-0.72
16/10/2023,INT'L 0078490621 CAFFE DANTE MILANO EUR 30.50 @ 1.1539  Visa Rate ))),-26.43
16/10/2023,Non-Sterling Transaction Fee DR,-0.17
16/10/2023,INT'L 0078490620 TABACCHERIA VIA DA VERMEZZO CON EUR 7.50 @ 1.1538  Visa Rate ))),-6.50
15/10/2023,ZULEIKA JANE CARTE 5 Bath terrace BP,-950.00
13/10/2023,trainline +443332022222 VIS,-8.70
12/10/2023,TFL TRAVEL CH TFL.GOV.UK/CP ))),-5.50
12/10/2023,NYX*PGGroup London ))),-0.80
12/10/2023,DELIVEROO LONDON VIS,-6.33
11/10/2023,TFL TRAVEL CH TFL.GOV.UK/CP ))),-5.60
11/10/2023,SAINSBURYS S/MKTS ELEPHANT & CA ))),-9.86
11/10/2023,TESCO STORES MARYLEBONE ))),-1.35
10/10/2023,TFL TRAVEL CH TFL.GOV.UK/CP ))),-2.80
10/10/2023,TFL TRAVEL CH TFL.GOV.UK/CP ))),-2.70
09/10/2023,DELIVEROO LONDON VIS,-15.18
09/10/2023,TFL TRAVEL CH TFL.GOV.UK/CP ))),-4.60
09/10/2023,Zettle_*Mother Kel London ))),-6.40
09/10/2023,TFL TRAVEL CH TFL.GOV.UK/CP ))),-6.30
09/10/2023,Bethnal Green Tave London ))),-6.00
09/10/2023,SHELL BATTERSEA SOUTH LAMBERT ))),-7.04
09/10/2023,THE FIVE POINTS BR LONDON ))),-6.50
09/10/2023,SANJANI FOOD AND W LONDON ))),-10.39
09/10/2023,Netil 360 London ))),-10.50
09/10/2023,TFL CYCLE HIRE LOLLARD STREE ))),-3.30
09/10/2023,TFL CYCLE HIRE GATLIFF ROAD ))),-1.65
09/10/2023,MCDONALDS 6 KENSINGTON ))),-7.99
09/10/2023,TFL TRAVEL CH TFL.GOV.UK/CP ))),-5.40
09/10/2023,The Builders Arms London ))),-19.70
06/10/2023,AMZNMktplace amazon.co.uk VIS,-59.99
06/10/2023,TFL TRAVEL CH TFL.GOV.UK/CP ))),-4.45
06/10/2023,Elephant And Castl London ))),-7.00
06/10/2023,ANGLESEA ARMS (SOU SOUTH KENSING ))),-7.00
06/10/2023,ANGLESEA ARMS (SOU SOUTH KENSING ))),-6.85
06/10/2023,Zettle_*SUSHIDOG L London ))),-7.75
05/10/2023,CHANA CHEMIST LONDON ))),-4.28
05/10/2023,Giacomo La Scala Settle splitwise CR,365.97
04/10/2023,AMZNMktplace amazon.co.uk VIS,-31.66
04/10/2023,TFL TRAVEL CH TFL.GOV.UK/CP ))),-5.60
04/10/2023,Zettle_*SUSHIDOG L London ))),-8.70
04/10/2023,TFL TRAVEL CH TFL.GOV.UK/CP ))),-5.40
04/10/2023,GERRARDS CORNER RE LONDON ))),-43.00
03/10/2023,SAINSBURYS S/MKTS ELEPHANT & CA ))),-4.45
03/10/2023,DEPOSIT PROTECTION CR,"1,214.18"
02/10/2023,TFL TRAVEL CH TFL.GOV.UK/CP ))),-5.40
02/10/2023,SumUp  *UDDERLICIO London ))),-5.20
02/10/2023,TFL TRAVEL CH TFL.GOV.UK/CP ))),-2.80
02/10/2023,WHITE HORSE LONDON SW6 ))),-19.75
02/10/2023,TFL TRAVEL CH TFL.GOV.UK/CP ))),-5.60
02/10/2023,SAINSBURYS - KILBN LONDON   4135 ))),-6.00
02/10/2023,TFL CYCLE HIRE BINFIELD ROAD ))),-4.95
02/10/2023,THE SWAN LONDON SW9 ))),-15.00
02/10/2023,WHITE HORSE LONDON SW6 ))),-23.80
02/10/2023,TFL CYCLE HIRE LONDON  SW1P ))),-1.65
02/10/2023,TESCO STORES MAIDA VALE ))),-10.50
01/10/2023,Sergio Antonelli transfer BP,-100.00
01/10/2023,Jack Smith lunch BP,-9.25
29/09/2023,ELEPHANT BARBERS LONDON ))),-22.00
29/09/2023,SAINSBURYS S/MKTS ELEPHANT & CA ))),-10.62
29/09/2023,THAMES WATER SWINDON VIS,-13.03
28/09/2023,MADAME TUSSAUD DORSET ))),-0.80
28/09/2023,TFL TRAVEL CH TFL.GOV.UK/CP ))),-5.50
28/09/2023,Wok To Walk Baker London ))),-7.65
28/09/2023,Wok To Walk Baker London ))),-1.80
28/09/2023,EUSTONWALL LONDON ))),-14.40
27/09/2023,Non-Sterling Transaction Fee DR,-0.33
27/09/2023,INT'L 0050710864 LAMM PUB SRL MILANO EUR 14.00 @ 1.1494  Visa Rate ))),-12.18
27/09/2023,trainline +443332022222 VIS,-12.00
27/09/2023,TFL TRAVEL CH TFL.GOV.UK/CP ))),-9.60
27/09/2023,SAINSBURYS S/MKTS ELEPHANT & CA ))),-3.95
27/09/2023,COSTA COFFEE 43010 LONDON ))),-3.80
27/09/2023,WIZZ AIR    CJW3VQ WIZZAIR.COM/# VIS,-44.98
27/09/2023,Piero Sarti chase status BP,-45.00
27/09/2023,PURE GYM LTD DD,-38.99
26/09/2023,Non-Sterling Transaction Fee DR,-0.08
26/09/2023,INT'L 0043613516 VOI IT MILANO     RM EUR 3.49 @ 1.1480  Visa Rate VIS,-3.04
26/09/2023,CASH RB SCOT SEP26 TESCO CLK C @16:09 ATM,-250.00
25/09/2023,PRET A MANGER 321 ))),-13.70
25/09/2023,trainline +443332022222 VIS,-3.33
25/09/2023,TFL TRAVEL CH TFL.GOV.UK/CP ))),-9.20
25/09/2023,WH Smith Gatwick N Gatwick ))),-4.68
25/09/2023,BONDS MAYFAIR LONDON  W1S ))),-14.30
25/09/2023,TFL TRAVEL CH TFL.GOV.UK/CP ))),-5.60
25/09/2023,SAINSBURYS S/MKTS ELEPHANT & CA ))),-9.02
25/09/2023,MERLIN ENTERTAINME /PAYER ACC/5013165 CR,"1,635.04"
22/09/2023,BEEHIVE GATWICK ))),-6.30
22/09/2023,BOOTS 1137 GATWICK AIRPO ))),-1.10
22/09/2023,BOOTS 1137 GATWICK AIRPO ))),-4.99
21/09/2023,TFL TRAVEL CH TFL.GOV.UK/CP ))),-8.10
21/09/2023,BLUE MOON SUPERMAR LONDON ))),-3.49
21/09/2023,SQ *BARTLETT MITCH London ))),-1.10
21/09/2023,H3G DD,-19.45
20/09/2023,TFL TRAVEL CH TFL.GOV.UK/CP ))),-7.35
20/09/2023,TESCO STORES MARYLEBONE ))),-4.40
20/09/2023,TFL TRAVEL CH TFL.GOV.UK/CP ))),-1.75
19/09/2023,Non-Sterling Transaction Fee DR,-0.71
19/09/2023,INT'L 0093650330 WIZZ AIR    SDLL3F WIZZAIR.COM/# EUR 29.99 @ 1.1606  Visa Rate VIS,-25.84
19/09/2023,UBER   *TRIP HELP.UBER.COM VIS,-17.94
19/09/2023,EUSTONWALL LONDON ))),-5.00
19/09/2023,TFL TRAVEL CH TFL.GOV.UK/CP ))),-5.50
19/09/2023,L B I COUNCIL TAX DD,-113.00
18/09/2023,SQ *BUENA ONDA Camberwell ))),-10.00
18/09/2023,BAR ITALIA LONDON ))),-14.30
18/09/2023,TFL TRAVEL CH TFL.GOV.UK/CP ))),-7.15
18/09/2023,VAUXWALL WEST VAUXWALL WEST ))),-9.00
18/09/2023,MERCATO METROPOLIT LONDON ))),-15.50
18/09/2023,SAINSBURYS S/MKTS VAUXHALL STAT ))),-6.00
18/09/2023,TFL TRAVEL CH TFL.GOV.UK/CP ))),-3.50
18/09/2023,SAINSBURYS S/MKTS ELEPHANT & CA ))),-55.92
18/09/2023,Bar Restaurant El London ))),-13.50
15/09/2023,CASH BNKM    SEP15 BANCOMAT - B@22:01 ATM,-70.00
15/09/2023,Ruben Wantling Bed Sheets BP,-35.23
15/09/2023,TFL TRAVEL CH TFL.GOV.UK/CP ))),-2.70
15/09/2023,Elephant and Castl London ))),-9.90
15/09/2023,UBER   *TRIP HELP.UBER.COM VIS,-14.11
14/09/2023,TFL TRAVEL CH TFL.GOV.UK/CP ))),-2.70
14/09/2023,CO-OP GROUP FOOD MARYLEBONE ))),-5.00
14/09/2023,MADAME TUSSAUD DORSET ))),-0.80
14/09/2023,TFL TRAVEL CH TFL.GOV.UK/CP ))),-2.80
13/09/2023,TFL TRAVEL CH TFL.GOV.UK/CP ))),-6.40
13/09/2023,TFL TRAVEL CH TFL.GOV.UK/CP ))),-6.20
12/09/2023,TFL TRAVEL CH TFL.GOV.UK/CP ))),-7.25
12/09/2023,Wok To Walk Baker London ))),-9.79
11/09/2023,INT'L 0022179523 RESUMEGENIUS.COM 925-316-4271 VIS,-18.50
11/09/2023,TFL TRAVEL CH TFL.GOV.UK/CP ))),-1.75
11/09/2023,SUMUP  *THE YATTEN YATTENDON ))),-12.00
11/09/2023,WELCOME B/WAITROSE FLEET SOUTH ))),-2.20
11/09/2023,WELCOME BREAK WHS FLEET SOUTH ))),-5.99
11/09/2023,Stefano Celia Sergio Anto. Fanta BP,-50.00
08/09/2023,TFL TRAVEL CH TFL.GOV.UK/CP ))),-6.20
08/09/2023,BET365 INTERNET VIS,-20.00
07/09/2023,DELIVEROO LONDON VIS,-27.92
07/09/2023,TFL TRAVEL CH TFL.GOV.UK/CP ))),-5.60
07/09/2023,TESCO STORES MARYLEBONE ))),-9.39
06/09/2023,EUSTONWALL LONDON ))),-35.10
06/09/2023,TFL TRAVEL CH TFL.GOV.UK/CP ))),-5.50
06/09/2023,TESCO STORES 5380 LONDON ))),-8.20
05/09/2023,MCDONALDS LONDON  WC2H ))),-7.98
05/09/2023,TFL TRAVEL CH TFL.GOV.UK/CP ))),-2.70
05/09/2023,TFL TRAVEL CH TFL.GOV.UK/CP ))),-2.80
05/09/2023,SPICE OF LIFE LONDON ))),-6.40
05/09/2023,WIZZ AIR    MGDVJM WIZZAIR.COM/# VIS,-18.29
04/09/2023,TFL TRAVEL CH TFL.GOV.UK/CP ))),-5.60
04/09/2023,TESCO STORES 5380 LONDON ))),-18.50
04/09/2023,REDBACK SW6 1NL ))),-5.00
04/09/2023,DELIVEROO LONDON VIS,-14.50
04/09/2023,TFL TRAVEL CH TFL.GOV.UK/CP ))),-5.50
04/09/2023,TFL TRAVEL CH TFL.GOV.UK/CP ))),-2.70
04/09/2023,Elephant and Castl London ))),-4.95
04/09/2023,Elephant and Castl London ))),-10.80
04/09/2023,Elephant and Castl London ))),-4.95
04/09/2023,WINE SHOP BARBICAN ))),-6.99
04/09/2023,TFL TRAVEL CH TFL.GOV.UK/CP ))),-1.75
04/09/2023,The Black Olive London ))),-14.00
04/09/2023,TFL TRAVEL CH TFL.GOV.UK/CP ))),-2.70
04/09/2023,O'NEILLS LONDON  W1D ))),-8.20
04/09/2023,TFL TRAVEL CH TFL.GOV.UK/CP ))),-2.70
01/09/2023,CO OP GROUP FOOD FARRINGTON ))),-3.45
01/09/2023,Maoz London ))),-7.90
01/09/2023,Maoz London ))),-1.50
01/09/2023,COACH & HORSES SOHO ))),-20.30
01/09/2023,THAMES WATER DD,-38.00
31/08/2023,TFL TRAVEL CH TFL.GOV.UK/CP ))),-6.20
